acid,SCN4.83,SCN4code.83
PI227334,5,4
PI266807A,5,4
PI80469,5,4
PI86031,5,4
PI87524,5,4
PI87628,5,4
PI88810,5,4
PI91104,5,4
PI91167,5,4
PI91171,5,4
PI92573,5,4
PI92598,5,4
PI92684,5,4
PI86972-1,5,4
PI58955,5,4
PI89061N,5,4
PI68535,5,4
PI85437,5,4
PI61947,5,4
FC31572-3,5,4
FC4002B,5,4
PI62248,5,4
PI68479,5,4
PI70192,5,4
PI70469,5,4
PI79870-4,5,4
PI79874,5,4
PI84669N,5,4
PI85407,5,4
PI86903-4,5,4
PI86904-1,5,4
PI87457,5,4
PI87465-1,5,4
PI88789,5,4
PI88799,5,4
PI88806,5,4
PI88818,5,4
PI88998-2,5,4
PI89003-2,5,4
PI89056-2,5,4
PI90479P,5,4
PI86134-4,5,4
PI82315,5,4
PI80461,5,4
PI80466-1,5,4
PI90392,5,4
FC19979-5,5,4
PI54613,5,4
PI54617,5,4
PI80471-1,5,4
PI80473,5,4
PI80481,5,4
PI86026-1,5,4
PI86128,5,4
PI86153,5,4
PI88809,5,4
PI88813,5,4
PI89773,5,4
PI86978,5,4
PI92595,5,4
PI96549,5,4
PI153264,5,4
PI68465-1,5,4
PI103414,5,4
PI153226,5,4
PI189929,5,4
PI72342,5,4
PI79737,5,4
PI80536,5,4
PI88355,5,4
PI88442,5,4
PI88495,5,4
PI88508,5,4
PI88787,5,4
PI92596,5,4
PI92683,5,4
PI92698,5,4
PI92717,5,4
PI96188,5,4
PI86050,5,4
PI181534,5,4
PI181537,5,4
PI181541,5,4
PI181548,5,4
PI227684,5,4
PI79613,5,4
PI79746,5,4
PI80494,5,4
PI84665,5,4
PI84965,5,4
PI88479,5,4
PI85469,5,4
PI90305,5,4
PI88466-1,5,4
PI79627,5,4
PI79835,5,4
PI84682,5,4
PI84908-2,5,4
PI88353,5,4
PI88445,5,4
PI88491,5,4
PI88499,5,4
PI88502,5,4
PI84742,5,4
PI80488,5,4
PI80841,5,4
PI86028,5,4
PI81031-1,5,4
PI79696,5,4
PI84973,5,4
PI85878,5,4
PI86004,5,4
PI86026,5,4
PI86046,5,4
PI86060,5,4
PI86062,5,4
PI89162,5,4
PI91110-1,5,4
PI153288,5,4
PI86878-2,5,4
PI92465,5,4
PI92639,5,4
PI54862,5,4
PI68765,5,4
PI68600,5,4
PI91091,5,4
FC31409,5,4
PI153289,5,4
PI154195,5,4
PI189958,5,4
PI200596,5,4
PI232987,5,4
PI232991,5,4
PI238922,5,4
PI248396,5,4
PI253650A,5,4
PI253650B,5,4
PI266085C,5,4
PI30599,5,4
PI54818,5,4
PI54859,5,4
PI54873,5,4
PI65346,5,4
PI65354,5,4
PI65388,5,4
PI68430,5,4
PI68439,5,4
PI68454,5,4
PI68455,5,4
PI68457,5,4
PI68457-1,5,4
PI68461-1,5,4
PI68481,5,4
PI68484-4,5,4
PI68516,5,4
PI68551-2,5,4
PI68587,5,4
PI68627,5,4
PI68629,5,4
PI68642,5,4
PI68661,5,4
PI68663,5,4
PI68666,5,4
PI68670-1,5,4
PI68676,5,4
PI68680,5,4
PI68683,5,4
PI68687,5,4
PI68706,5,4
PI68709,5,4
PI68713,5,4
PI68715,5,4
PI68718,5,4
PI68725,5,4
PI68728,5,4
PI68736,5,4
PI68741,5,4
PI68748,5,4
PI68763,5,4
PI68778,5,4
PI68795,5,4
PI69500,5,4
PI69503,5,4
PI69512,5,4
PI69532,5,4
PI69991,5,4
PI69996,5,4
PI70009,5,4
PI70036,5,4
PI70077,5,4
PI70242,5,4
PI70458,5,4
PI70463,5,4
PI70476,5,4
PI70561,5,4
PI73583,5,4
PI73585,5,4
PI79586,5,4
PI79862-1,5,4
PI79863,5,4
PI81768,5,4
PI81770,5,4
PI81771,5,4
PI84580,5,4
PI84666-1,5,4
PI84668-1,5,4
PI84673-1,5,4
PI84683,5,4
PI84954,5,4
PI85340,5,4
PI85492,5,4
PI85671,5,4
PI86741,5,4
PI87619-1,5,4
PI88293,5,4
PI88293A,5,4
PI88294,5,4
PI88294-1,5,4
PI88295-1,5,4
PI88296,5,4
PI88301,5,4
PI88303,5,4
PI88304,5,4
PI88307,5,4
PI88311,5,4
PI88351,5,4
PI88356,5,4
PI88357,5,4
PI88358,5,4
PI88455,5,4
PI88468,5,4
PI88798,5,4
PI88803,5,4
PI88997,5,4
PI89000,5,4
PI89003-1,5,4
PI89006-2,5,4
PI89012,5,4
PI89053,5,4
PI89063,5,4
PI89065,5,4
PI89065-2,5,4
PI89070,5,4
PI89072,5,4
PI89073,5,4
PI89154,5,4
PI89154-1,5,4
PI89156,5,4
PI89167,5,4
PI89170,5,4
PI89171,5,4
PI90180,5,4
PI90570,5,4
PI90575,5,4
PI91107,5,4
PI91114,5,4
PI91116,5,4
PI91119,5,4
PI91120,5,4
PI91120-2,5,4
PI91124,5,4
PI91129,5,4
PI91150,5,4
PI91156,5,4
PI91180,5,4
PI92109,5,4
PI92464,5,4
PI92561,5,4
PI92570,5,4
PI92582,5,4
PI92589,5,4
PI92592,5,4
PI92627,5,4
PI92660,5,4
PI92671,5,4
PI92677,5,4
PI92687,5,4
PI92696,5,4
PI92719,5,4
PI92734,5,4
PI92748,5,4
PI93559,5,4
PI93560,5,4
PI93565,5,4
PI96171,5,4
PI96195,5,4
PI68410,5,4
PI68446,5,4
FC19976,5,4
PI196150,5,4
PI227558,5,4
PI81035,5,4
PI86022,5,4
PI86122,5,4
PI135589,5,4
PI196151,5,4
PI196154,5,4
PI196158,5,4
PI196161,5,4
PI196163,5,4
PI200479,5,4
PI200482,5,4
PI200552,5,4
PI227321,5,4
PI229331,5,4
PI266085A,5,4
PI47131,5,4
PI68639,5,4
PI68732,5,4
PI68762,5,4
PI68788,5,4
PI70021,5,4
PI70453,5,4
PI70478,5,4
PI70516,5,4
PI79596,5,4
PI79695,5,4
PI79745,5,4
PI79848,5,4
PI82184,5,4
PI82532,5,4
PI84681,5,4
PI84683A,5,4
PI84750,5,4
PI84992,5,4
PI85014,5,4
PI85021,5,4
PI85508,5,4
PI86002,5,4
PI86023,5,4
PI86038,5,4
PI86045,5,4
PI86089,5,4
PI86102,5,4
PI86112,5,4
PI86113,5,4
PI86115,5,4
PI86137-1,5,4
PI86443,5,4
PI86454,5,4
PI86463,5,4
PI87065,5,4
PI87631,5,4
PI88298,5,4
PI88309,5,4
PI88313,5,4
PI88352,5,4
PI88825,5,4
PI89064,5,4
PI89138,5,4
PI89153,5,4
PI90560,5,4
PI91115,5,4
PI91117,5,4
PI91141,5,4
PI91164,5,4
PI91557,5,4
PI91725-3,5,4
PI92611,5,4
PI92681,5,4
PI92694,5,4
PI92705,5,4
PI96201,5,4
PI84637,5,4
PI65338,5,4
PI87619,5,4
FC31630,5,4
PI54600,5,4
PI54606-1,5,4
PI55089-1,5,4
PI79870-2,5,4
PI82232,5,4
PI82325,5,4
PI85626,5,4
PI86740,5,4
PI87005,5,4
PI88444,5,4
PI89150,5,4
PI91132-3,5,4
PI82235,5,4
PI82534,5,4
PI83853,5,4
PI84646,5,4
PI85505,5,4
PI90138,5,4
PI86972-2,5,4
PI88306,5,4
PI90486,5,4
FC2108,5,4
FC2109,5,4
FC29333,5,4
FC31557,5,4
FC31571,5,4
FC31579,5,4
FC31678,5,4
FC31697,5,4
FC31702,5,4
FC3548,5,4
FC3654N,5,4
PI54592,5,4
PI54608-2,5,4
PI54608-3,5,4
PI54609,5,4
PI54615,5,4
PI54620,5,4
PI55887,5,4
PI57334,5,4
PI60269-2,5,4
PI61940,5,4
PI62202-2,5,4
PI62483,5,4
PI64698,5,4
PI65379,5,4
PI68011,5,4
PI68398,5,4
PI68449,5,4
PI68470,5,4
PI68521-1,5,4
PI68530-2,5,4
PI68533-1,5,4
PI68560,5,4
PI68599,5,4
PI68609A,5,4
PI68648,5,4
PI68679,5,4
PI68679-2,5,4
PI68692-2,5,4
PI68710,5,4
PI68732-1,5,4
PI68748-1,5,4
PI68759,5,4
PI68768,5,4
PI69507-1,5,4
PI69993,5,4
PI70001,5,4
PI70014,5,4
PI70019,5,4
PI70023,5,4
PI70076,5,4
PI70080,5,4
PI70189,5,4
PI70212,5,4
PI70466-3,5,4
PI70466-4,5,4
PI70467,5,4
PI70469-1,5,4
PI70559,5,4
PI79616,5,4
PI79645,5,4
PI79691-4,5,4
PI79710,5,4
PI79726,5,4
PI79732-4,5,4
PI79872,5,4
PI81766,5,4
PI82218,5,4
PI82307,5,4
PI83858,5,4
PI83893,5,4
PI84644,5,4
PI84656,5,4
PI84662,5,4
PI84666,5,4
PI84679,5,4
PI84713,5,4
PI84757,5,4
PI85272,5,4
PI85356,5,4
PI85441,5,4
PI85456,5,4
PI85550,5,4
PI85559,5,4
PI85590,5,4
PI85619,5,4
PI85630,5,4
PI85668,5,4
PI86301,5,4
PI87011,5,4
PI87165,5,4
PI87167,5,4
PI87465-2,5,4
PI87530,5,4
PI87600-1,5,4
PI87600-2,5,4
PI87620,5,4
PI87620-1,5,4
PI88282,5,4
PI88287,5,4
PI88289,5,4
PI88290,5,4
PI88291,5,4
PI88292,5,4
PI88297,5,4
PI88302-1,5,4
PI88306-1,5,4
PI88359,5,4
PI88447,5,4
PI88448,5,4
PI88459,5,4
PI88466,5,4
PI88490-1,5,4
PI88780,5,4
PI88783,5,4
PI88793,5,4
PI88820N,5,4
PI88886,5,4
PI88965,5,4
PI89002,5,4
PI89002-2,5,4
PI89006,5,4
PI89007,5,4
PI89010,5,4
PI89012-1,5,4
PI89061-2,5,4
PI89061-3,5,4
PI89067,5,4
PI89117,5,4
PI89130,5,4
PI89154-2,5,4
PI89168,5,4
PI90258,5,4
PI90354,5,4
PI90401,5,4
PI90406-1,5,4
PI90407,5,4
PI90490,5,4
PI90490-2,5,4
PI90495N,5,4
PI90499-1,5,4
PI90499-2,5,4
PI90566,5,4
PI90576-2,5,4
PI90578,5,4
PI90579,5,4
PI90723,5,4
PI91100-3,5,4
PI91103,5,4
PI91121-1,5,4
PI91121-2,5,4
PI83889,5,4
PI83891,5,4
PI84724,5,4
PI85420,5,4
PI85420-1,5,4
PI85506,5,4
PI91108N,5,4
PI86425,5,4
PI87617,5,4
PI88815,5,4
FC19976-2,5,4
PI80466-2,5,4
PI83892,5,4
PI84959,5,4
PI86063,5,4
PI86103,5,4
PI86116,5,4
PI86150,5,4
PI86452,5,4
PI86876,5,4
PI87561,5,4
PI87571,5,4
PI87630,5,4
PI88816,5,4
PI88826,5,4
PI89769,5,4
PI90208,5,4
PI90233,5,4
PI90249,5,4
PI81031-2,5,4
PI81777,5,4
PI84939,5,4
PI86071,5,4
PI86111,5,4
PI72232,5,4
PI86445,5,4
PI86449,5,4
PI87540,5,4
PI87574,5,4
PI87615,5,4
PI87618,5,4
PI90463,5,4
FC19979-3,5,4
PI54618,5,4
PI68483,5,4
PI68692,5,4
PI70199,5,4
PI71845,5,4
PI80459,5,4
PI80844-2,5,4
PI81023,5,4
PI81029-1,5,4
PI81030,5,4
PI81038,5,4
PI81041-1,5,4
PI81042-1,5,4
PI81042-2,5,4
PI81044-1,5,4
PI81785,5,4
PI82555,5,4
PI82558,5,4
PI84944,5,4
PI84957,5,4
PI84960,5,4
PI84970,5,4
PI84976,5,4
PI84976-1,5,4
PI84987,5,4
PI84987A,5,4
PI85663,5,4
PI85665,5,4
PI85666,5,4
PI86006,5,4
PI86007,5,4
PI86024,5,4
PI86027,5,4
PI86029,5,4
PI86075,5,4
PI86081,5,4
PI86112-1,5,4
PI86114,5,4
PI86123,5,4
PI86134-1,5,4
PI86134-2,5,4
PI86136,5,4
PI86137,5,4
PI86138,5,4
PI86144,5,4
PI86145,5,4
PI86146,5,4
PI86154,5,4
PI86456,5,4
PI86457,5,4
PI86469,5,4
PI86482,5,4
PI86482-1,5,4
PI86490-2,5,4
PI86490-3,5,4
PI86490-4,5,4
PI86502,5,4
PI86504,5,4
PI86510,5,4
PI87013,5,4
PI87026,5,4
PI87029,5,4
PI87525,5,4
PI87575,5,4
PI87588,5,4
PI87622,5,4
PI87623,5,4
PI87631-3,5,4
PI87632,5,4
PI87634,5,4
PI88305,5,4
PI88354,5,4
PI88458,5,4
PI88782,5,4
PI88790,5,4
PI88814,5,4
PI89066,5,4
PI89133,5,4
PI89134,5,4
PI89143,5,4
PI89146,5,4
PI90220,5,4
PI90221,5,4
PI90760,5,4
PI83881A,5,4
PI84912,5,4
PI85903,5,4
PI86134-3,5,4
PI86138R,5,4
PI86142,5,4
PI86491,5,4
PI88811,5,4
PI84946-2,5,4
PI200592,5,4
PI227213,5,4
PI89471,5,4
PI90245,5,4
PI96983,5,4
PI92707,5,4
PI438073,5,4
PI423730B,5,4
PI438341,5,4
PI432359,5,4
PI423766,5,4
PI92560,5,4
PI200496,5,4
PI437689,5,4
PI438303,5,4
PI153321,5,4
PI438001,5,4
PI437695B,5,4
PI437845A,5,4
PI291315,5,4
PI437649B,5,4
PI417461,5,4
PI407875A,5,4
PI83915,5,4
PI407730,5,4
PI437437A,5,4
PI437663,5,4
PI243524,5,4
PI408234B,5,4
PI437661B,5,4
PI438495,5,4
PI437323,5,4
PI398624,5,4
PI385942,5,4
PI303651,5,4
PI408262B,5,4
PI404176,5,4
PI391577,5,4
PI424299A,5,4
PI437921,5,4
PI124871,5,4
PI424386B,5,4
PI91730,5,4
PI408203A,5,4
PI423728A,5,4
PI235340,5,4
PI437110A,5,4
PI398482,5,4
PI407858,5,4
PI399070,5,4
PI424263,5,4
PI437520B,5,4
PI437684,5,4
PI398726,5,4
PI430598A,5,4
PI437420B,5,4
PI398937,5,4
PI437867B,5,4
PI458266,5,4
PI157458,5,4
PI424373,5,4
PI398639,5,4
PI398558,5,4
PI408133,5,4
PI398326,5,4
PI437462C,5,4
PI437500B,5,4
PI437874,5,4
PI437878B,5,4
PI437943,5,4
PI209332,5,4
PI458208,5,4
PI103088,5,4
PI424302,5,4
PI437321,5,4
PI437432B,5,4
PI437845C,5,4
PI437881,5,4
PI442011,5,4
PI442013,5,4
PI423826A,5,4
PI398960,5,4
PI423771,5,4
PI458114,5,4
PI458136,5,4
PI458307A,5,4
PI181535,5,4
PI424488A,5,4
PI398728,5,4
PI423748A,5,4
PI370057B,5,4
PI398902,5,4
PI407656,5,4
PI340041,5,4
PI398310,5,4
PI398385,5,4
PI408285A,5,4
PI423783,5,4
PI437454,5,4
PI437462B,5,4
PI437497,5,4
PI437618,5,4
PI437662,5,4
PI437890B,5,4
PI437944,5,4
PI442006,5,4
PI339734,5,4
PI417163,5,4
PI424370B,5,4
PI437109B,5,4
PI437885,5,4
PI458246A,5,4
PI266807D,5,4
PI378672,5,4
PI437639,5,4
PI437845B,5,4
PI438270,5,4
PI398537,5,4
PI398708,5,4
PI438506,5,4
PI458088,5,4
PI458148,5,4
PI91162,5,4
PI224275,5,4
PI91725-2,5,4
PI424368B,5,4
PI340027,5,4
PI398289,5,4
PI398290,5,4
PI408209B,5,4
PI423803,5,4
PI398903,5,4
PI408272A,5,4
PI430620,5,4
PI437470,5,4
PI437515B,5,4
PI437609B,5,4
PI437698,5,4
PI437711A,5,4
PI437795,5,4
PI437974B,5,4
PI438069B,5,4
PI438508,5,4
PI458018,5,4
PI384474,5,4
PI358313,5,4
PI358318A,5,4
PI417384,5,4
PI398356,5,4
PI398709,5,4
PI398368,5,4
PI442012B,5,4
PI437322,5,4
PI93055,5,4
PI424491A,5,4
PI370055,5,4
PI437169B,5,4
PI438505,5,4
PI416818,5,4
PI424266,5,4
PI417434,5,4
PI442012A,5,4
PI458160,5,4
PI261473,5,4
PI424319,5,4
PI398716,5,4
PI404174,5,4
PI416854,5,4
PI424255A,5,4
PI427136,5,4
PI437369,5,4
PI437850,5,4
PI437902B,5,4
PI438197,5,4
PI438235,5,4
PI438251,5,4
PI438259B,5,4
PI407717,5,4
PI181542,5,4
PI424403,5,4
PI417468,5,4
PI372404C,5,4
PI153243,5,4
PI157421,5,4
PI253652A,5,4
PI95853,5,4
PI243533,5,4
PI171432,5,4
PI187152,5,4
PI424353,5,4
PI424374,5,4
PI424339,5,4
PI424435,5,4
PI273483A,5,4
PI417040A,5,4
PI423769A,5,4
PI424201,5,4
PI424261,5,4
PI424425,5,4
PI408032A,5,4
PI424211,5,4
PI424383,5,4
PI424472B,5,4
PI398267,5,4
PI423736A,5,4
PI423796B,5,4
PI424370A,5,4
PI430595,5,4
PI437328,5,4
PI437462A,5,4
PI437472,5,4
PI437487,5,4
PI437653,5,4
PI437748,5,4
PI416852,5,4
PI408179,5,4
PI407903B,5,4
PI417576,5,4
PI423882A,5,4
PI417361,5,4
PI438477,5,4
PI437109C,5,4
PI437311B,5,4
PI407849,5,4
PI372416B,5,4
PI339865B,5,4
PI423779,5,4
PI358317B,5,4
PI423899,5,4
PI103080,5,4
PI181557,5,4
PI423829,5,4
PI424402B,5,4
PI458301,5,4
PI458307B,5,4
PI468381,5,4
PI157417,5,4
PI253655,5,4
PI72227,5,4
PI91719,5,4
PI424494,5,4
PI398859,5,4
PI407714,5,4
PI424249A,5,4
PI398913,5,4
PI398963,5,4
PI408271,5,4
PI424260,5,4
PI424277B,5,4
PI424314,5,4
PI339985,5,4
PI424402A,5,4
PI424485,5,4
PI437578,5,4
PI430596,5,4
PI437420C,5,4
PI437460,5,4
PI437463A,5,4
PI437554,5,4
PI437627,5,4
PI437630D,5,4
PI437651B,5,4
PI437686,5,4
PI437752C,5,4
PI437777,5,4
PI438066,5,4
PI438070,5,4
PI438076,5,4
PI438450,5,4
PI442007B,5,4
PI424312,5,4
PI391586,5,4
PI416774,5,4
PI416865,5,4
PI423948A,5,4
PI399054,5,4
PI416772,5,4
PI417339,5,4
PI417433,5,4
PI273483E,5,4
PI398655,5,4
PI423882B,5,4
PI417305,5,4
PI378670B,5,4
PI398927,5,4
PI399069,5,4
PI398924,5,4
PI445845,5,4
PI437341,5,4
PI437430,5,4
PI423787,5,4
PI424406B,5,4
PI340007,5,4
PI361112B,5,4
PI372415B,5,4
PI398600,5,4
PI398712,5,4
PI424408,5,4
PI424463,5,4
PI424401,5,4
PI274206,5,4
PI340020,5,4
PI340021A,5,4
PI398619,5,4
PI437678B,5,4
PI437697,5,4
PI437724,5,4
PI437842,5,4
PI437902D,5,4
PI458123B,5,4
PI404173A,5,4
PI398997,5,4
PI398933,5,4
PI181553,5,4
PI157429,5,4
PI157447,5,4
PI157457,5,4
PI157471,5,4
PI227566,5,4
PI291309B,5,4
PI398749,5,4
PI398885,5,4
PI398849,5,4
PI423749,5,4
PI424395,5,4
PI398936,5,4
PI423830B,5,4
PI398516,5,4
PI416945,5,4
PI417287,5,4
PI417239,5,4
PI360955B,5,4
PI424232B,5,4
PI438266A,5,4
PI398939,5,4
PI404193,5,4
PI407734,5,4
PI417219,5,4
PI417094,5,4
PI84594,5,4
PI407733,5,4
PI437482,5,4
PI437710,5,4
PI92718-2,5,4
PI406710,5,4
PI235339,5,4
PI235344,5,4
PI264555,5,4
PI417559,5,4
PI404161,5,4
PI97235,5,4
PI404170,5,4
PI417243,5,4
PI404165,5,4
PI189891,5,4
PI323555,5,4
PI323556,5,4
PI438427,5,4
PI91346,5,4
PI170380,5,4
PI404154,5,4
PI398293,5,4
PI424550,5,4
PI437124,5,4
PI438435A,5,4
PI104708,5,4
PI153292,5,4
PI189926,5,4
PI458111,5,4
PI92651,5,4
PI105579,5,4
PI157395,5,4
PI157445,5,4
PI158765,5,4
PI189969,5,4
PI235346,5,4
PI91153,5,4
PI92463,5,4
PI92659,5,4
PI92713,5,4
PI97038,5,4
PI171652,5,4
PI196162,5,4
PI96118,5,4
PI283331,5,4
PI408026,5,4
PI408321,5,4
PI283330,5,4
PI404153,5,4
PI438310,5,4
PI438312,5,4
PI417457,5,4
PI180501,5,4
PI438471,5,4
PI438335,5,4
PI283332,5,4
PI404164,5,4
PI153309,5,4
PI229738,5,4
PI417578,5,4
PI404172,5,4
PI438489B,5,4
PI404198A,5,4
PI437690,5,4
PI404166,5,4
PI438497,5,4
PI438498,5,4
PI339868B,5,4
PI437725,5,4
PI404198B,5,4
PI437655,5,4
PI437679,5,4
PI416762,5,4
PI417091,5,4
PI438496B,5,4
PI407729,5,4
PI200495,5,4
PI458519A,5,4
PI458520,5,4
PI437770,5,4
PI438503A,5,4
PI437488,5,4
PI438183,5,4
PI458199,5,4
PI398682,5,4
PI92720,5,4
PI458175B,5,4
PI89783,5,4
PI424387,5,4
PI423927,5,4
PI458244B,5,4
PI266806C,5,4
PI91166,5,4
PI283334,5,4
PI416904A,5,4
PI438199,5,4
PI417472C,5,4
PI398358,5,4
PI398604,5,4
PI398701,5,4
PI404177,5,4
PI438491,5,4
PI458138,5,4
PI458269,5,4
PI103415,5,4
PI153231,5,4
PI93563,5,4
PI398877,5,4
PI404152,5,4
PI423729,5,4
PI423819,5,4
PI424299C,5,4
PI424326,5,4
PI407732,5,4
PI424296A,5,4
PI424318,5,4
PI437143,5,4
PI437145B,5,4
PI437422,5,4
PI437428B,5,4
PI437685C,5,4
PI437728,5,4
PI437794,5,4
PI438132,5,4
PI438164B,5,4
PI438485,5,4
PI438490A,5,4
PI416943,5,4
PI417304,5,4
PI424323,5,4
PI416884,5,4
PI458519B,5,4
PI458522,5,4
PI458105,5,4
PI458117,5,4
PI458120,5,4
PI458121,5,4
PI458123A,5,4
PI458125,5,4
PI458129,5,4
PI458131,5,4
PI458134,5,4
PI458139,5,4
PI458141,5,4
PI458145,5,4
PI458147,5,4
PI458152,5,4
PI458157,5,4
PI458163,5,4
PI458175D,5,4
PI458176,5,4
PI458184,5,4
PI458188,5,4
PI458189B,5,4
PI458191,5,4
PI458194,5,4
PI458195,5,4
PI458197,5,4
PI458203B,5,4
PI458204,5,4
PI458205,5,4
PI458209,5,4
PI458216,5,4
PI458217,5,4
PI458221,5,4
PI458222,5,4
PI458226,5,4
PI458227,5,4
PI458229,5,4
PI458230A,5,4
PI458231,5,4
PI458232,5,4
PI458233,5,4
PI458234,5,4
PI458235,5,4
PI458236A,5,4
PI458237,5,4
PI458244A,5,4
PI458246B,5,4
PI458248,5,4
PI458252,5,4
PI458254,5,4
PI458255,5,4
PI458294,5,4
PI458298,5,4
PI458506,5,4
PI458515,5,4
PI266085B,5,4
PI92583,5,4
PI92630,5,4
PI84509,5,4
PI68523,5,4
PI70202,5,4
PI84611,5,4
PI91127,5,4
PI253656B,5,4
PI253651B,5,4
PI157416,5,4
PI157450,5,4
PI157452,5,4
PI157474,5,4
PI157491,5,4
PI171431,5,4
PI173994,5,4
PI173995,5,4
PI196171,5,4
PI196172,5,4
PI200460,5,4
PI253660B,5,4
PI253665B,5,4
PI91159,5,4
PI91178-1,5,4
PI92608,5,4
PI92617,5,4
PI92618,5,4
PI96194-3,5,4
PI157483,5,4
PI253663,5,4
PI92466,5,4
PI84579,5,4
PI80470,5,4
PI91340,5,4
PI157492,5,4
PI200541,5,4
PI205088,5,4
PI219783,5,4
PI229360,5,4
PI200453,5,4
PI91341,5,4
PI91349,5,4
PI157468,5,4
PI167277,5,4
PI171433,5,4
PI171449,5,4
PI200470,5,4
PI200480,5,4
PI200533,5,4
PI200548,5,4
PI205089,5,4
PI209334,5,4
PI219782,5,4
PI219787,5,4
PI226589,5,4
PI229344,5,4
PI253665C,5,4
PI97222,5,4
PI54583,5,4
PI91702,5,4
PI398993,5,4
PI398493,5,4
PI424268,5,4
PI424324A,5,4
PI424329,5,4
PI424332,5,4
PI398873,5,4
PI399112,5,4
PI398499,5,4
PI424565,5,4
PI424259,5,4
PI398406,5,4
PI398994,5,4
PI398980,5,4
PI339868E,5,4
PI361053,5,4
PI361055,5,4
PI361063,5,4
PI398300,5,4
PI398686,5,4
PI398727,5,4
PI398751,5,4
PI398821,5,4
PI398881,5,4
PI404175,5,4
PI407711B,5,4
PI424563,5,4
PI339996,5,4
PI340048,5,4
PI340053B,5,4
PI398327,5,4
PI398408,5,4
PI398412,5,4
PI398425,5,4
PI398450,5,4
PI398486,5,4
PI398529,5,4
PI398588,5,4
PI398705,5,4
PI398743,5,4
PI398759,5,4
PI398768,5,4
PI398942,5,4
PI399046,5,4
PI406709,5,4
PI407860,5,4
PI408291,5,4
PI424257A,5,4
PI424267,5,4
PI424271,5,4
PI424285D,5,4
PI424311,5,4
PI424313,5,4
PI424330,5,4
PI424462C,5,4
PI407851,5,4
PI340047,5,4
PI398291,5,4
PI398366,5,4
PI398388,5,4
PI398396,5,4
PI398397,5,4
PI398405,5,4
PI398410,5,4
PI398415,5,4
PI398446,5,4
PI398490,5,4
PI398549,5,4
PI398566,5,4
PI398617,5,4
PI398704,5,4
PI398890,5,4
PI398899,5,4
PI398921,5,4
PI398938,5,4
PI399091,5,4
PI404167,5,4
PI404179A,5,4
PI404190,5,4
PI404191,5,4
PI404195,5,4
PI406707,5,4
PI407735,5,4
PI408237,5,4
PI424256,5,4
PI424269A,5,4
PI424280,5,4
PI424284A,5,4
PI424285B,5,4
PI424286,5,4
PI424306,5,4
PI266806D,5,4
PI427137,5,4
PI427139,5,4
PI427140,5,4
PI430598B,5,4
PI430599,5,4
PI430619,5,4
PI430622,5,4
PI430625,5,4
PI437080,5,4
PI437084,5,4
PI437087,5,4
PI437104,5,4
PI437110B,5,4
PI437126A,5,4
PI437127A,5,4
PI437127B,5,4
PI437128,5,4
PI437130,5,4
PI437153B,5,4
PI437164,5,4
PI437165B,5,4
PI437306B,5,4
PI437324,5,4
PI437325,5,4
PI437326,5,4
PI437335,5,4
PI437337,5,4
PI437340C,5,4
PI437357,5,4
PI437358,5,4
PI437359,5,4
PI437360,5,4
PI437361,5,4
PI437362,5,4
PI437365,5,4
PI437374,5,4
PI437375A,5,4
PI437375B,5,4
PI437378B,5,4
PI437378C,5,4
PI437386,5,4
PI437387,5,4
PI437389C,5,4
PI437391,5,4
PI437392,5,4
PI437400,5,4
PI437401,5,4
PI437403,5,4
PI437409,5,4
PI437410,5,4
PI437416,5,4
PI437417,5,4
PI437426,5,4
PI437427C,5,4
PI437433,5,4
PI437434A,5,4
PI437515A,5,4
PI437580,5,4
PI437635E,5,4
PI437641B,5,4
PI437643B,5,4
PI437685B,5,4
PI437715,5,4
PI437745,5,4
PI437810,5,4
PI437828,5,4
PI437843A,5,4
PI437844B,5,4
PI437845D,5,4
PI437848A,5,4
PI437848B,5,4
PI437853B,5,4
PI437856A,5,4
PI437856B,5,4
PI437870,5,4
PI437879,5,4
PI437880,5,4
PI437882B,5,4
PI437883,5,4
PI437888B,5,4
PI437900,5,4
PI437935,5,4
PI437970,5,4
PI437985A,5,4
PI437985B,5,4
PI438003,5,4
PI438019B,5,4
PI438046,5,4
PI438061,5,4
PI438083,5,4
PI438085,5,4
PI438086,5,4
PI438096,5,4
PI438103,5,4
PI438104,5,4
PI438105B,5,4
PI438114,5,4
PI438124B,5,4
PI438129,5,4
PI438131,5,4
PI438133B,5,4
PI438139,5,4
PI438167,5,4
PI438176,5,4
PI438178,5,4
PI438186,5,4
PI438194,5,4
PI438214,5,4
PI438216,5,4
PI438223,5,4
PI438226,5,4
PI438227,5,4
PI438236,5,4
PI438257A,5,4
PI438257B,5,4
PI438261,5,4
PI438262,5,4
PI438263,5,4
PI438266B,5,4
PI438271B,5,4
PI438296,5,4
PI438301,5,4
PI438302A,5,4
PI438307,5,4
PI438308B,5,4
PI438314,5,4
PI438325,5,4
PI438338,5,4
PI438346,5,4
PI438357B,5,4
PI438409,5,4
PI438414,5,4
PI438435B,5,4
PI438442A,5,4
PI438442B,5,4
PI438484,5,4
PI438489A,5,4
PI438499,5,4
PI438503B,5,4
PI438503C,5,4
PI438507B,5,4
PI442005,5,4
PI442016,5,4
PI442018,5,4
PI442019,5,4
PI423973,5,4
PI398672,5,4
PI416897,5,4
PI417023,5,4
PI417100,5,4
